"assignee_key_id","years","assignee_organization","assignee_type","assignee_country","assignee_state","number_of_patents","number_of_inventors","specialization","fuel_price","domestic","government"
314293,1979,"The United States of America as represented by the Secretary of the Army",6,"US","DC",2,4,"123/456",7.02,"1","1"
314730,1977,"Gundlach, S.A.",3,".",".",1,1,"123/229",NA,"0","0"
315197,1977,"Hughes Microelectronics Limited",3,"US","CA",1,1,"123/406.64",5.33,"0","0"
315197,1980,"Hughes Microelectronics Limited",3,"GB",".",1,1,"123/406.51",NA,"0","0"
315672,1976,"Brunswick Corporation",2,"US","IL",6,7,"123/179.26",4.93,"1","0"
315672,1977,"Brunswick Corporation",2,"US","IL",5,6,"123/179.25",5.23,"1","0"
315672,1978,"Brunswick Corporation",2,"US","IL",7,9,"123/193.3",5.32,"1","0"
315672,1979,"Brunswick Corporation",2,"US","IL",3,4,"123/179.3",7.27,"1","0"
315672,1980,"Brunswick Corporation",2,"US","IL",3,6,"123/41.8",9.81,"1","0"
315672,1980,"Brunswick Corporation",2,"US","WI",1,6,"123/41.8",9.43,"1","0"
315672,1981,"Brunswick Corporation",2,"US","IL",2,2,"123/406.57",10.64,"1","0"
315672,1987,"Brunswick Corporation",2,"US","IL",1,3,"60/272",7.23,"1","0"
316278,1976,"Nippondenso Co., Ltd.",3,"JP",".",8,15,"123/169.EL",NA,"0","0"
316278,1977,"Nippondenso Co., Ltd.",3,"JP",".",8,20,"123/356",NA,"0","0"
316278,1978,"Nippondenso Co., Ltd.",3,"JP",".",25,57,"123/406.57",NA,"0","0"
316278,1979,"Nippondenso Co., Ltd.",3,"JP",".",17,46,"123/146.5B",NA,"0","0"
316278,1980,"Nippondenso Co., Ltd.",3,"JP",".",17,44,"123/406.35",NA,"0","0"
316278,1981,"Nippondenso Co., Ltd.",3,"JP",".",3,9,"123/406.37",NA,"0","0"
316278,1982,"Nippondenso Co., Ltd.",3,"JP",".",4,14,"701/104",NA,"0","0"
316278,1983,"Nippondenso Co., Ltd.",3,"JP",".",2,5,"701/105",NA,"0","0"
316278,1984,"Nippondenso Co., Ltd.",3,"JP",".",5,18,"701/104",NA,"0","0"
316278,1985,"Nippondenso Co., Ltd.",3,"JP",".",2,7,"701/101",NA,"0","0"
316278,1986,"Nippondenso Co., Ltd.",3,"JP",".",1,3,"701/105",NA,"0","0"
316278,1987,"Nippondenso Co., Ltd.",3,"JP",".",10,41,"701/103",NA,"0","0"
316450,1977,"Brico Engineering Limited",3,"GB",".",1,1,"123/193.6",NA,"0","0"
317179,1978,"P. N. Associates, Inc.",2,"US","CA",1,1,"180/65.6",5.48,"1","0"
317741,1978,"Emerson Electric Co.",2,"US","MO",2,8,"123/145A",5.01,"1","0"
317833,1976,"International Harvester Company",2,"US","IL",5,6,"123/195C",4.93,"1","0"
317833,1977,"International Harvester Company",2,"US","IL",3,5,"123/41.49",5.23,"1","0"
317833,1978,"International Harvester Company",2,"US","IL",2,7,"123/41.12",5.32,"1","0"
317833,1979,"International Harvester Company",2,"US","IL",3,6,"123/41.49",7.27,"1","0"
317833,1980,"International Harvester Company",2,"US","IL",1,2,"123/41.49",9.81,"1","0"
318057,1978,"Force Control Industries, Inc.",2,"US","OH",1,1,"123/41.12",5.14,"1","0"
319738,1977,"Fabrica Espanola Magnetos, S.A.",3,"ES",".",1,1,"123/406.52",NA,"0","0"
319945,1980,"Repwell Associates, Inc.",2,"US","MI",1,1,"60/272",10.09,"1","0"
320041,1979,"Diesel Equipment Ltd.",3,"CA",".",1,1,"123/179.19",NA,"0","0"
320055,1978,"Johnson Matthey PLC",3,"GB",".",1,2,"123/169.EL",NA,"0","0"
320240,1980,"Darf Corporation",2,"US","NC",1,1,"123/273",9.91,"1","0"
320287,1978,"Prelube Corporation",2,"US","NH",1,1,"123/196S",5.23,"1","0"
320313,1980,"Bralorne Resources Limited",3,"CA",".",1,1,"123/198F",NA,"0","0"
320711,1980,"Piaggio & C. S.p.A.",3,"IT",".",1,1,"123/193.2",NA,"0","0"
321030,1977,"British Uralite Limited",3,"GB",".",1,1,"123/195C",NA,"0","0"
322238,1976,"Akermans Verkstad AB",3,"SE",".",1,2,"123/378",NA,"0","0"
323170,1977,"Impco Carburetion, Inc.",2,"US","CA",1,1,"123/527",5.33,"1","0"
325232,1976,"Fiat Societa per Azioni",3,"IT",".",3,8,"123/198D",NA,"0","0"
325232,1977,"Fiat Societa per Azioni",3,"IT",".",6,8,"123/406.63",NA,"0","0"
325232,1978,"Fiat Societa per Azioni",3,"IT",".",4,6,"123/188.14",NA,"0","0"
325232,1979,"Fiat Societa per Azioni",3,"IT",".",3,5,"123/196.AB",NA,"0","0"
325232,1980,"Fiat Societa per Azioni",3,"IT",".",1,2,"123/546",NA,"0","0"
325333,1976,"James B. Carter Limited",3,"CA",".",1,1,"123/142.5E",NA,"0","0"
325979,1977,"Licentia Patent-Verwaltungs-G.m.b.H.",3,"DE",".",1,1,"123/598",NA,"0","0"
326424,1980,"Motoren-Werke Mannheim AG",3,"DE",".",2,5,"123/262",NA,"0","0"
327211,1978,"The United States of America as represented by the Secretary of the Navy",6,"US","DC",1,1,"123/200",5.46,"1","1"
327211,1984,"The United States of America as represented by the Secretary of the Navy",6,"US","DC",1,1,"60/516",9.83,"1","1"
327650,1978,"Alcan Aluminiumwerk Nurnberg GmbH",3,"DE",".",1,2,"123/41.16",NA,"0","0"
327791,1978,"Smiths Industries Limited",3,"GB",".",1,1,"123/556",NA,"0","0"
327791,1982,"Smiths Industries Limited",3,"GB",".",1,1,"701/123",NA,"0","0"
328859,1977,"Blaser Engine, Ltd.",2,"US","MD",1,1,"123/26",5.3,"1","0"
329040,1976,"Daimler-Benz Aktiengesellschaft",3,"DE",".",2,19,"123/184.31",NA,"0","0"
329040,1976,"Daimler-Benz Aktiengesellschaft",3,"JP",".",9,19,"123/184.31",NA,"0","0"
329040,1977,"Daimler-Benz Aktiengesellschaft",3,"JP",".",12,16,"123/196A",NA,"0","0"
329040,1978,"Daimler-Benz Aktiengesellschaft",3,"DE",".",12,46,"123/275",NA,"0","0"
329040,1978,"Daimler-Benz Aktiengesellschaft",3,"JP",".",12,46,"123/275",NA,"0","0"
329040,1979,"Daimler-Benz Aktiengesellschaft",3,"DE",".",11,22,"123/41.54",NA,"0","0"
329040,1980,"Daimler-Benz Aktiengesellschaft",3,"DE",".",12,25,"123/1A",NA,"0","0"
329040,1985,"Daimler-Benz Aktiengesellschaft",3,"DE",".",2,2,"180/65.25",NA,"0","0"
329040,1987,"Daimler-Benz Aktiengesellschaft",3,"DE",".",1,1,"701/103",NA,"0","0"
330211,1980,"Amsted Industries Incorporated",2,"US","IL",1,1,"123/90.61",9.81,"1","0"
331258,1983,"Harlan Material Handling Corporation",2,"US","KS",1,2,"903/902",8.99,"1","0"
331602,1976,"Robert Boach GmbH",3,"DE",".",1,1,"123/387",NA,"0","0"
332232,1976,"H.G.N. Motoren GmbH & Co.",3,"DE",".",1,1,"123/432",NA,"0","0"
332970,1976,"Clark Equipment Company",2,"US","MI",1,4,"123/363",4.89,"1","0"
332970,1978,"Clark Equipment Company",2,"US","MI",1,6,"123/41.48",5.34,"1","0"
332970,1979,"Clark Equipment Company",2,"US","MI",1,1,"123/196S",7.29,"1","0"
332970,1982,"Clark Equipment Company",2,"US","MI",1,3,"180/65.1",10.55,"1","0"
333476,1976,"Lawrence Peska Associates, Inc.",12,"US","NY",4,4,"123/146.5A",4.97,"1","0"
333647,1978,"Yoyota Jidosha Kogyo Kabushiki Kaisha",3,"JP",".",1,1,"123/585",NA,"0","0"
335116,1976,"Nisan Motor Co., Ltd.",3,"JP",".",1,2,"123/478",NA,"0","0"
335512,1979,"The United States of America as represented by the Administrator of the United States Environmental Protection Agency",6,"US","DC",1,3,"123/406.39",7.02,"1","1"
335578,1976,"Rund Rotary Engines, Inc.",2,"US","MN",1,1,"123/43C",4.9,"1","0"
335928,1979,"Danfoss A/S",3,"DK",".",1,1,"123/197.4",NA,"0","0"
336276,1979,"""""""""""""""""""""""""""""""Osrodek Badawczo-Rozwojowy Samochodow Malolitrazowych """"""""""""""""""""""""""""""""Bosmal""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3,"PL",".",1,9,"123/339.13",NA,"0","0"
336276,1979,"""""""""""""""""""""""""""""""Osrodek Badawczo-Rozwojowy Samochodow Malolitrazowych """"""""""""""""""""""""""""""""Bosmal""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3,"un",".",1,9,"123/339.13",NA,"0","0"
336276,1980,"""""""""""""""""""""""""""""""Osrodek Badawczo-Rozwojowy Samochodow Malolitrazowych """"""""""""""""""""""""""""""""Bosmal""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",3,"PL",".",1,2,"123/531",NA,"0","0"
336345,1977,"Rockwell International Corporation",2,"US","CA",1,1,"123/445",5.33,"1","0"
336345,1978,"Rockwell International Corporation",2,"US","CA",3,6,"123/406.6",5.48,"1","0"
336345,1981,"Rockwell International Corporation",2,"US","PA",2,3,"701/123",10.79,"1","0"
336418,1976,"Sealed Power Corporation",2,"US","MI",1,1,"123/90.5",4.89,"1","0"
336418,1977,"Sealed Power Corporation",2,"US","MI",1,1,"123/90.35",5.23,"1","0"
336614,1978,"Tokyo Shibaura Electric Co., Ltd.",3,"JP",".",1,1,"180/65.265",NA,"0","0"
336770,1976,"General Electric Company",2,"US","NY",1,3,"60/698",4.97,"1","0"
336770,1976,"General Electric Company",2,"US","PA",1,3,"60/698",4.9,"1","0"
336770,1978,"General Electric Company",2,"US","NY",1,4,"123/613",5.34,"1","0"
336770,1978,"General Electric Company",2,"US","PA",1,4,"123/613",5.11,"1","0"
336770,1979,"General Electric Company",2,"US","PA",1,3,"903/903",7,"1","0"
336770,1981,"General Electric Company",2,"US","PA",1,1,"903/906",10.79,"1","0"
336770,1987,"General Electric Company",2,"US","PA",1,3,"701/110",7.03,"1","0"
336922,1978,"Racor Industries, Inc.",2,"US","CA",1,2,"123/557",5.48,"1","0"
337434,1979,"Colt Industries Operation Corp.",2,"US","NY",1,1,"123/360",7.41,"1","0"
337800,1976,"Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE",".",5,6,"123/193.3",NA,"0","0"
337800,1977,"Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE",".",2,2,"123/196.CP",NA,"0","0"
337800,1978,"Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE",".",4,7,"123/179.21",NA,"0","0"
337800,1980,"Klockner-Humboldt-Deutz Aktiengesellschaft",3,"DE",".",5,6,"123/196R",NA,"0","0"
338143,1979,"CAV RotoDiesel",3,"FR",".",1,1,"123/382",NA,"0","0"
338151,1976,"Textron Inc.",2,"US","RI",2,2,"123/403",4.69,"1","0"
338151,1979,"Textron Inc.",2,"US","RI",1,2,"123/65R",6.98,"1","0"
338151,1987,"Textron Inc.",2,"US","RI",1,2,"60/272",7.96,"1","0"
339367,1978,"Le Moteur Moderne",3,"FR",".",3,3,"123/26",NA,"0","0"
339367,1980,"Le Moteur Moderne",3,"FR",".",1,1,"123/263",NA,"0","0"
339409,1986,"Wayne State University",2,"US","MI",1,2,"701/113",6.79,"1","0"
339987,1976,"Kabushiki Kaisha Hanshin Gijutsu Kenkyusho",3,"JP",".",1,1,"123/224",NA,"0","0"
341409,1977,"Ventur-E, Inc. of Richmond",2,"US","VT",1,1,"123/548",4.96,"1","0"
342163,1986,"Audi AG",3,"DE",".",1,2,"701/123",NA,"0","0"
343979,1984,"M.A.N. Maschinenfabrik Augsburg-Nurnberg Aktiengesellschaft",3,"DE",".",1,2,"903/909",NA,"0","0"
344183,1980,"Purification Sciences Inc.",2,"US","NY",3,3,"123/68",10.26,"1","0"
345236,1976,"Siemens Aktiengesellschaft",3,"DE",".",3,4,"123/3",NA,"0","0"
345236,1977,"Siemens Aktiengesellschaft",3,"DE",".",1,1,"123/3",NA,"0","0"
345236,1978,"Siemens Aktiengesellschaft",3,"DE",".",4,10,"123/3",NA,"0","0"
345236,1979,"Siemens Aktiengesellschaft",3,"DE",".",5,21,"123/3",NA,"0","0"
345236,1980,"Siemens Aktiengesellschaft",3,"DE",".",4,13,"123/3",NA,"0","0"
345236,1983,"Siemens Aktiengesellschaft",3,"DE",".",1,2,"180/65.7",NA,"0","0"
346204,1977,"Ketobi Associates",2,"US","CA",2,2,"123/1R",5.33,"1","0"
349601,1979,"Massey-Ferguson Services N.V.",3,"AN",".",1,1,"123/367",NA,"0","0"
349614,1976,"National Research Development Corporation",3,"GB",".",1,1,"123/195R",NA,"0","0"
349614,1977,"National Research Development Corporation",3,"GB",".",1,2,"123/195R",NA,"0","0"
349614,1978,"National Research Development Corporation",3,"GB",".",1,1,"123/41.85",NA,"0","0"
349614,1979,"National Research Development Corporation",3,"GB",".",1,1,"123/41.77",NA,"0","0"
350056,1976,"The French State",7,"FR",".",1,1,"123/188.9",NA,"0","1"
351106,1980,"Hans List",3,"AT",".",2,7,"123/195C",NA,"0","0"
352169,1979,"Sankyo Electric Company Limited",3,"JP",".",1,1,"123/195A",NA,"0","0"
353012,1977,"FMC Corporation",2,"US","CA",1,1,"123/46R",5.33,"1","0"
353012,1978,"FMC Corporation",2,"US","CA",1,3,"123/41.12",5.48,"1","0"
353090,1977,"Aktiebolaget Svenska Electromagneter",3,"SE",".",1,1,"123/599",NA,"0","0"
353290,1976,"Omnifac Corporation",2,"US","OH",1,1,"123/179.3",4.83,"1","0"
355518,1977,"Brown, Boveri & Cie AG",3,"DE",".",2,3,"123/146.5A",NA,"0","0"
355827,1986,"Sperry Corporation",2,"US","NY",1,2,"701/110",6.6,"1","0"
358923,1977,"Kabushiki Kaisha Toyota Jidoshokki",3,"JP",".",1,2,"123/26",NA,"0","0"
358955,1976,"Jetco, Inc.",2,"US","AZ",1,1,"123/179.13",4.84,"1","0"
358955,1978,"Jetco, Inc.",2,"US","AZ",3,3,"123/196S",5.42,"1","0"
358983,1976,"Walbro Corporation",2,"US","MI",3,3,"123/179.11",4.89,"1","0"
358983,1977,"Walbro Corporation",2,"US","MI",1,1,"123/392",5.23,"1","0"
359171,1979,"Allied Energy Corporation",2,"US","CA",1,1,"123/25R",7.47,"1","0"
359459,1977,"MATRIX S.R.L.",3,"US","CA",1,1,"123/590",5.33,"0","0"
359467,1980,"Fiat Veicoli Industriali S.p.A.",3,"IT",".",1,2,"123/549",NA,"0","0"
361348,1977,"Perkins Engines Company Limited",3,"GB",".",1,1,"123/41.35",NA,"0","0"
361348,1979,"Perkins Engines Company Limited",3,"GB",".",2,3,"123/193.6",NA,"0","0"
361348,1980,"Perkins Engines Company Limited",3,"GB",".",1,1,"123/41.48",NA,"0","0"
361606,1980,"The Secretary of State for Defence in her Britannic Majesty's Government of the United Kingdom of Great Britain and Northern Ireland",7,"GB",".",1,2,"123/1A",NA,"0","1"
362077,1980,"Mahler GmbH",3,"DE",".",1,1,"123/193.6",NA,"0","0"
362869,1976,"Bombardier Inc.",3,"CA",".",1,1,"123/198E",NA,"0","0"
362869,1979,"Bombardier Inc.",3,"CA",".",1,4,"123/198.DB",NA,"0","0"
362989,1980,"Toyota Judosha Kogyo Kabushiki Kaisha",3,"JP",".",1,2,"123/198D",NA,"0","0"
363331,1980,"Wabash, Inc.",2,"US","IN",2,2,"123/596",10,"1","0"
363589,1980,"AMBAC Industries, Incorporated",2,"US","MA",1,2,"123/495",9.69,"1","0"
364450,1976,"Massachusetts Institute of Technology",2,"US","MA",1,1,"123/169.EL",4.88,"1","0"
364450,1977,"Massachusetts Institute of Technology",2,"US","MA",1,1,"123/143B",5.21,"1","0"
364450,1978,"Massachusetts Institute of Technology",2,"US","MA",1,1,"123/169.EL",5.15,"1","0"
364454,1976,"Toyo Kogyo Co., Ltd.",3,"JP",".",8,16,"123/179.16",NA,"0","0"
364454,1977,"Toyo Kogyo Co., Ltd.",3,"JP",".",5,14,"123/219",NA,"0","0"
364454,1978,"Toyo Kogyo Co., Ltd.",3,"JP",".",6,19,"123/202",NA,"0","0"
364454,1978,"Toyo Kogyo Co., Ltd.",3,"US",".",1,19,"123/202",NA,"0","0"
364454,1979,"Toyo Kogyo Co., Ltd.",3,"JP",".",9,23,"123/568.11",NA,"0","0"
364454,1980,"Toyo Kogyo Co., Ltd.",3,"JP",".",8,21,"123/308",NA,"0","0"
364454,1984,"Toyo Kogyo Co., Ltd.",3,"JP",".",1,1,"701/108",NA,"0","0"
364679,1984,"Vitkovice, Unicovske strojirny, koncernovy podnik",3,"CS",".",1,1,"180/65.51",NA,"0","0"
365084,1976,"Autotronic Controls Corporation",2,"US","TX",1,1,"123/531",4.56,"1","0"
365084,1977,"Autotronic Controls Corporation",2,"US","TX",1,1,"123/482",4.85,"1","0"
365084,1978,"Autotronic Controls Corporation",2,"US","TX",3,5,"123/327",4.88,"1","0"
365084,1979,"Autotronic Controls Corporation",2,"US","TX",1,1,"123/599",6.59,"1","0"
367059,1987,"Oki Denki Giken Kogyo Kabushiki Kaisha",3,"JP",".",1,3,"701/104",NA,"0","0"
367116,1977,"Bernard-Moteurs",3,"FR",".",1,1,"123/182.1",NA,"0","0"
367446,1977,"W. R. Grace & Co.-Conn.",2,"US","NY",1,1,"123/651",5.24,"1","0"
367446,1978,"W. R. Grace & Co.-Conn.",2,"US","NY",1,1,"123/146.5A",5.34,"1","0"
367446,1979,"W. R. Grace & Co.-Conn.",2,"US","NY",1,1,"123/600",7.41,"1","0"
367446,1980,"W. R. Grace & Co.-Conn.",2,"US","NY",1,2,"123/41.44",10.26,"1","0"
368867,1979,"Race Research, Inc.",2,"US","CA",1,1,"123/335",7.47,"1","0"
368964,1980,"Westinghouse Electric Corp.",2,"US","PA",1,3,"123/438",9.71,"1","0"
369332,1977,"Phillips Petroleum Company",2,"US","OK",1,1,"123/3",5.1,"1","0"
369332,1979,"Phillips Petroleum Company",2,"US","OK",1,1,"123/285",6.99,"1","0"
370772,1977,"SGS-ATES Componenti Elettronici S.p.A.",3,"IT",".",1,2,"123/406.66",NA,"0","0"
374110,1986,"Chrysler Motors Corporation",2,"US","MI",1,1,"701/105",6.79,"1","0"
374316,1976,"Motoren-und Turbinen-Union Friedrichshafen GmbH",3,"JP",".",1,1,"123/195R",NA,"0","0"
374316,1978,"Motoren-und Turbinen-Union Friedrichshafen GmbH",3,"DE",".",6,16,"123/41.82R",NA,"0","0"
374316,1978,"Motoren-und Turbinen-Union Friedrichshafen GmbH",3,"JP",".",1,16,"123/41.82R",NA,"0","0"
374992,1978,"AUVE Patentverwertungsgesellschaft mit beschrankter Haftung",3,"DE",".",1,1,"123/41.12",NA,"0","0"
376884,1976,"Bailey and Kimmel, Inc.",2,"US","FL",1,2,"123/19",4.57,"1","0"
377295,1976,"The Economy Engine Company",2,"US","OH",1,1,"123/599",4.83,"1","0"
377295,1979,"The Economy Engine Company",2,"US","OH",1,1,"123/146.5A",6.9,"1","0"
378539,1977,"Automobile Corporation of America",2,"US","CT",2,2,"180/65.25",5.11,"1","0"
378874,1976,"C.A.V. Limited",3,"GB",".",13,27,"123/357",NA,"0","0"
378874,1977,"C.A.V. Limited",3,"GB",".",10,19,"123/450",NA,"0","0"
378874,1978,"C.A.V. Limited",3,"GB",".",7,9,"123/450",NA,"0","0"
378874,1979,"C.A.V. Limited",3,"GB",".",2,2,"123/502",NA,"0","0"
379451,1977,"Delta Products, Inc.",2,"US","CO",1,1,"123/598",5.13,"1","0"
380950,1976,"Gulf & Western Industries, Inc.",2,"US","NY",1,2,"123/617",4.97,"1","0"
381076,1978,"Carbotech Inc.",3,"US","FL",1,1,"123/568.15",5.18,"0","0"
381398,1977,"RCA Corporation",2,"US","NY",2,2,"123/179.5",5.24,"1","0"
381398,1978,"RCA Corporation",2,"US","NY",2,2,"123/598",5.34,"1","0"
381398,1979,"RCA Corporation",2,"US","NY",1,2,"701/101",7.41,"1","0"
381398,1980,"RCA Corporation",2,"US","NY",2,4,"123/406.53",10.26,"1","0"
381485,1977,"Fram Corporation",2,"US","RI",1,1,"123/520",4.97,"1","0"
381578,1976,"Colt Industries Operating Corp.",2,"US","NY",3,6,"123/149D",4.97,"1","0"
381578,1978,"Colt Industries Operating Corp.",2,"US","NY",4,5,"123/185.3",5.34,"1","0"
381578,1979,"Colt Industries Operating Corp.",2,"US","NY",4,6,"123/320",7.41,"1","0"
381578,1980,"Colt Industries Operating Corp.",2,"US","NY",6,9,"123/438",10.26,"1","0"
382702,1979,"Societe de Vente de l'Aluminium Pechiney",3,"FR",".",1,2,"123/193.2",NA,"0","0"
382948,1978,"Cornell Research Foundation, Inc.",2,"US","NY",3,3,"123/193.5",5.34,"1","0"
382948,1979,"Cornell Research Foundation, Inc.",2,"US","NY",2,2,"123/169R",7.41,"1","0"
383869,1980,"Kioritz Corporation",3,"JP",".",1,4,"123/193.2",NA,"0","0"
383922,1976,"Foundation for Research and Engineering Education",2,"US","CA",1,1,"123/557",5.04,"1","0"
384280,1976,"Nippon Soken, Inc.",3,"JP",".",13,37,"123/3",NA,"0","0"
384280,1977,"Nippon Soken, Inc.",3,"JP",".",14,48,"123/275",NA,"0","0"
384280,1978,"Nippon Soken, Inc.",3,"JP",".",35,117,"123/3",NA,"0","0"
384280,1979,"Nippon Soken, Inc.",3,"JP",".",19,58,"123/406.63",NA,"0","0"
384280,1979,"Nippon Soken, Inc.",3,"US",".",1,58,"123/406.63",NA,"0","0"
384280,1980,"Nippon Soken, Inc.",3,"JP",".",11,32,"123/51.BA",NA,"0","0"
384280,1981,"Nippon Soken, Inc.",3,"JP",".",1,3,"123/449",NA,"0","0"
384280,1982,"Nippon Soken, Inc.",3,"JP",".",2,6,"701/110",NA,"0","0"
384280,1984,"Nippon Soken, Inc.",3,"JP",".",2,5,"701/110",NA,"0","0"
384280,1985,"Nippon Soken, Inc.",3,"JP",".",1,2,"701/110",NA,"0","0"
384498,1976,"Monocar HC Internacional, S.A.",3,"US",".",1,1,"123/406.69",NA,"0","0"
385244,1976,"Goggi Corporation",2,"US",".",1,1,"123/73.AD",NA,"1","0"
387164,1978,"Kubota Corporation",3,"JP",".",4,9,"123/196.AB",NA,"0","0"
387164,1979,"Kubota Corporation",3,"JP",".",3,6,"123/195A",NA,"0","0"
387164,1980,"Kubota Corporation",3,"JP",".",1,2,"123/41.6",NA,"0","0"
388262,1977,"Econo Fuel Systems, Inc.",2,"US","PA",2,4,"123/3",5.21,"1","0"
388262,1978,"Econo Fuel Systems, Inc.",2,"US","PA",1,2,"123/25B",5.11,"1","0"
388262,1979,"Econo Fuel Systems, Inc.",2,"US","PA",1,2,"123/3",7,"1","0"
388262,1980,"Econo Fuel Systems, Inc.",2,"US","PA",1,2,"123/25B",9.71,"1","0"
388701,1980,"Basset Bretogne Loire-B.B.L.",3,"FR",".",1,1,"123/41.34",NA,"0","0"
388926,1978,"Daihatsu Kogyo Kabushiki Kaisha",3,"JP",".",1,3,"123/268",NA,"0","0"
389429,1976,"Mobil Oil Corporation",2,"US","NY",1,1,"123/198R",4.97,"1","0"
389429,1977,"Mobil Oil Corporation",2,"US","NY",1,2,"123/3",5.24,"1","0"
389429,1978,"Mobil Oil Corporation",2,"US","NY",1,1,"123/3",5.34,"1","0"
389465,1976,"Bardon Research and Development Limited",3,"CA",".",1,1,"123/142.5E",NA,"0","0"
389863,1979,"Tsentralny Nauchno-Issledovatelsky Dizelny Institut",3,"SU",".",1,3,"123/383",NA,"0","0"
390298,1977,"Polaroid Corporation",2,"US","MA",1,1,"60/698",5.21,"1","0"
390967,1976,"Universal Oil Products Company",2,"US","IL",1,1,"123/25R",4.93,"1","0"
391050,1979,"NTN Toyo Bearing Co., Ltd.",3,"JP",".",2,6,"123/389",NA,"0","0"
391050,1980,"NTN Toyo Bearing Co., Ltd.",3,"JP",".",4,13,"123/389",NA,"0","0"
392597,1984,"Renault Vehicules Industriels",3,"FR",".",1,2,"701/123",NA,"0","0"
393031,1985,"Ecopool Design Limited",3,"GB",".",1,1,"60/516",NA,"0","0"
393039,1980,"Laser-Grade (Ireland) Limited",3,"IE",".",1,1,"123/438",NA,"0","0"
393837,1976,"Iida Denki Kogyo Co., Ltd.",3,"JP",".",1,2,"123/650",NA,"0","0"
393837,1978,"Iida Denki Kogyo Co., Ltd.",3,"JP",".",1,2,"123/651",NA,"0","0"
393837,1979,"Iida Denki Kogyo Co., Ltd.",3,"JP",".",1,2,"123/335",NA,"0","0"
393837,1980,"Iida Denki Kogyo Co., Ltd.",3,"JP",".",2,4,"123/335",NA,"0","0"
394390,1979,"Societe Anonyme des Usines Chausson",3,"FR",".",1,1,"123/563",NA,"0","0"
394390,1980,"Societe Anonyme des Usines Chausson",3,"FR",".",1,1,"123/41.27",NA,"0","0"
394986,1979,"The Torrington Company",2,"US","CT",1,2,"123/198F",7.26,"1","0"
395401,1979,"United States of America",6,"US","DC",1,1,"123/259",7.02,"1","1"
395493,1979,"Clayton Mfg. Co.",2,"US","CA",1,2,"701/101",7.47,"1","0"
395934,1979,"Toyota Jidoshi Kogyo Kabushiki Kaisha",3,"JP",".",1,1,"123/406.53",NA,"0","0"
397141,1980,"Oregon Link, Inc.",2,"US","OR",1,1,"123/198D",9.75,"1","0"
397247,1980,"Metal Elio C.A. Una compania de acuerdo con las Leyes Venezolanas",3,"VE",".",1,1,"123/587",NA,"0","0"
397663,1977,"The Secretary of State for Defence in Her Britanic Majesty's Government of the United Kingdom of Great Britain and Northern Ireland",7,"GB",".",1,2,"701/123",NA,"0","1"
398228,1976,"Eltra Corporation",2,"US","OH",4,5,"123/146.5A",4.83,"1","0"
398228,1977,"Eltra Corporation",2,"US","OH",1,2,"123/146.5A",5.08,"1","0"
398228,1978,"Eltra Corporation",2,"US","OH",3,4,"123/354",5.14,"1","0"
398243,1980,"Rosan, Inc.",2,"US","CA",2,2,"123/188.8",10.19,"1","0"
398667,1978,"Mectronic Inc.",2,"US","MI",1,2,"123/538",5.34,"1","0"
398667,1979,"Mectronic Inc.",2,"US","MI",1,2,"123/1R",7.29,"1","0"
400769,1976,"Texas Instruments Incorporated",2,"US","TX",1,1,"123/549",4.56,"1","0"
400769,1977,"Texas Instruments Incorporated",2,"US","TX",2,2,"123/406.59",4.85,"1","0"
400769,1978,"Texas Instruments Incorporated",2,"US","TX",1,2,"123/549",4.88,"1","0"
400769,1979,"Texas Instruments Incorporated",2,"US","TX",2,4,"123/41.15",6.59,"1","0"
400769,1980,"Texas Instruments Incorporated",2,"US","TX",1,1,"123/588",9.26,"1","0"
401685,1980,"Centro Ricerche Fiat S.p.A.",3,"IT",".",3,6,"123/463",NA,"0","0"
402104,1976,"Toyota",3,"JP",".",1,2,"123/547",NA,"0","0"
403335,1980,"Dynex/Rivett Inc.",2,"US","WI",1,1,"123/41.12",9.43,"1","0"
403354,1978,"Lenmar Industries, Inc.",2,"US","PA",1,1,"123/198.DB",5.11,"1","0"
403481,1977,"Kernforschungsanlage Julich Gesellschaft mit beschrankter Haftung",3,"DE",".",1,4,"60/698",NA,"0","0"
403481,1978,"Kernforschungsanlage Julich Gesellschaft mit beschrankter Haftung",3,"DE",".",1,3,"60/698",NA,"0","0"
404011,1976,"The Japan Tobacco & Salt Public Corporation",3,"JP",".",1,2,"180/65.1",NA,"0","0"
404064,1977,"Controlled Power Products Company",2,"US","IL",1,2,"123/198.DB",5.23,"1","0"
404164,1976,"Teledyne Industries, Inc.",2,"US","CA",3,3,"123/259",5.04,"1","0"
404164,1977,"Teledyne Industries, Inc.",2,"US","CA",4,8,"123/78B",5.33,"1","0"
404164,1978,"Teledyne Industries, Inc.",2,"US","CA",2,4,"123/265",5.48,"1","0"
404164,1980,"Teledyne Industries, Inc.",2,"US","CA",3,5,"123/188.9",10.19,"1","0"
404381,1976,"Allis-Chalmers Corporation",2,"US","WI",3,4,"123/179.21",4.77,"1","0"
